[21:05:12.791] Worker-2 | EventoID=0 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=0F Payload[1]=64 Payload[2]=71
[21:14:28.338] Worker-0 | EventoID=1402 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=47 Payload[1]=31 Payload[2]=08
[21:14:28.369] Worker-1 | EventoID=1794 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A0 Payload[1]=D2 Payload[2]=58
[21:14:28.665] Worker-0 | EventoID=1795 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D6 Payload[1]=5E Payload[2]=22
[21:14:28.727] Worker-2 | EventoID=1403 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2A Payload[1]=2C Payload[2]=02
[21:14:29.145] Worker-2 | EventoID=1404 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=28 Payload[1]=3D Payload[2]=00
[21:14:29.160] Worker-3 | EventoID=1796 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=84 Payload[1]=F1 Payload[2]=63
[21:14:29.549] Worker-0 | EventoID=1797 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=C9 Payload[1]=AD Payload[2]=3E
[21:14:29.610] Worker-0 | EventoID=1405 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=32 Payload[1]=49 Payload[2]=05
[21:14:29.829] Worker-2 | EventoID=1798 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=50 Payload[1]=D6 Payload[2]=1A
[21:14:29.829] Worker-0 | EventoID=1406 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3B Payload[1]=3A Payload[2]=00
[21:14:30.127] Worker-1 | EventoID=1799 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=F6 Payload[1]=86 Payload[2]=44
[21:14:30.173] Worker-1 | EventoID=1407 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3E Payload[1]=56 Payload[2]=05
[21:14:30.253] Worker-2 | EventoID=1800 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=8E Payload[1]=F8 Payload[2]=3A
[21:14:30.456] Worker-3 | EventoID=1801 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A8 Payload[1]=66 Payload[2]=53
[21:14:30.615] Worker-1 | EventoID=1408 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=30 Payload[1]=43 Payload[2]=08
[21:14:30.785] Worker-3 | EventoID=1802 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=35 Payload[1]=69 Payload[2]=20
[21:14:30.910] Worker-2 | EventoID=1803 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=7A Payload[1]=B4 Payload[2]=51
[21:14:31.065] Worker-3 | EventoID=1409 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3F Payload[1]=47 Payload[2]=00
[21:14:31.127] Worker-2 | EventoID=1804 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=67 Payload[1]=A7 Payload[2]=59
[21:14:31.529] Worker-2 | EventoID=1410 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=31 Payload[1]=69 Payload[2]=02
[21:14:31.606] Worker-3 | EventoID=1805 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=ED Payload[1]=B6 Payload[2]=3C
[21:14:31.838] Worker-2 | EventoID=1806 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=34 Payload[1]=C5 Payload[2]=6B
[21:14:31.854] Worker-1 | EventoID=1411 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1C Payload[1]=6B Payload[2]=09
[21:14:32.042] Worker-3 | EventoID=1807 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=15 Payload[1]=5F Payload[2]=5F
[21:14:32.089] Worker-0 | EventoID=1412 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=49 Payload[1]=56 Payload[2]=06
[21:14:32.292] Worker-1 | EventoID=1413 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2E Payload[1]=51 Payload[2]=09
[21:14:32.432] Worker-3 | EventoID=1808 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=56 Payload[1]=58 Payload[2]=2B
[21:14:32.664] Worker-2 | EventoID=1414 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=22 Payload[1]=56 Payload[2]=04
[21:14:32.818] Worker-1 | EventoID=1809 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=E2 Payload[1]=C3 Payload[2]=60
[21:14:33.128] Worker-1 | EventoID=1415 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=27 Payload[1]=62 Payload[2]=08
[21:14:33.189] Worker-3 | EventoID=1810 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=0F Payload[1]=67 Payload[2]=1F
[21:14:33.330] Worker-1 | EventoID=1811 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=1B Payload[1]=90 Payload[2]=58
[21:14:33.531] Worker-2 | EventoID=1416 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=35 Payload[1]=77 Payload[2]=05
[21:14:33.685] Worker-0 | EventoID=1417 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3F Payload[1]=45 Payload[2]=02
[21:14:33.762] Worker-1 | EventoID=1812 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=3D Payload[1]=8A Payload[2]=72
[21:14:34.117] Worker-0 | EventoID=1813 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=83 Payload[1]=62 Payload[2]=68
[21:14:34.148] Worker-3 | EventoID=1418 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=43 Payload[1]=22 Payload[2]=09
[21:14:34.414] Worker-1 | EventoID=1814 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=EE Payload[1]=3C Payload[2]=6E
[21:14:34.429] Worker-0 | EventoID=1419 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2D Payload[1]=3E Payload[2]=05
[21:14:34.585] Worker-3 | EventoID=1420 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=22 Payload[1]=45 Payload[2]=09
[21:14:34.616] Worker-2 | EventoID=1815 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=78 Payload[1]=55 Payload[2]=5E
[21:14:34.723] Worker-2 | EventoID=1816 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=F9 Payload[1]=C8 Payload[2]=45
[21:14:34.849] Worker-1 | EventoID=1817 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=17 Payload[1]=C1 Payload[2]=3A
[21:14:35.051] Worker-2 | EventoID=1421 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=4A Payload[1]=41 Payload[2]=09
[21:14:35.158] Worker-2 | EventoID=1818 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=5E Payload[1]=58 Payload[2]=33
[21:14:35.344] Worker-3 | EventoID=1422 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1A Payload[1]=4C Payload[2]=03
[21:14:35.483] Worker-2 | EventoID=1819 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=22 Payload[1]=B6 Payload[2]=4E
[21:14:35.498] Worker-1 | EventoID=1423 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=4A Payload[1]=45 Payload[2]=02
[21:14:35.622] Worker-0 | EventoID=1820 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=08 Payload[1]=C7 Payload[2]=2D
[21:14:35.761] Worker-3 | EventoID=1424 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=34 Payload[1]=62 Payload[2]=04
[21:14:35.777] Worker-2 | EventoID=1821 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=3F Payload[1]=DB Payload[2]=4B
[21:14:36.164] Worker-0 | EventoID=1822 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=1A Payload[1]=D0 Payload[2]=44
[21:14:36.240] Worker-1 | EventoID=1425 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2F Payload[1]=16 Payload[2]=05
[21:14:36.502] Worker-3 | EventoID=1426 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2D Payload[1]=46 Payload[2]=04
[21:14:36.533] Worker-2 | EventoID=1823 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=4C Payload[1]=5F Payload[2]=15
[21:14:36.670] Worker-1 | EventoID=1824 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=B1 Payload[1]=C8 Payload[2]=3B
[21:14:37.013] Worker-0 | EventoID=1427 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3B Payload[1]=15 Payload[2]=01
[21:14:37.091] Worker-1 | EventoID=1825 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D0 Payload[1]=80 Payload[2]=29
[21:14:37.492] Worker-2 | EventoID=1826 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=CA Payload[1]=E9 Payload[2]=61
[21:14:37.507] Worker-1 | EventoID=1428 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=26 Payload[1]=60 Payload[2]=02
[21:14:37.677] Worker-3 | EventoID=1429 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=40 Payload[1]=5A Payload[2]=04
[21:14:37.940] Worker-1 | EventoID=1827 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=5D Payload[1]=B5 Payload[2]=2B
[21:14:38.066] Worker-0 | EventoID=1430 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=30 Payload[1]=3D Payload[2]=04
[21:14:38.159] Worker-1 | EventoID=1828 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=E1 Payload[1]=B2 Payload[2]=2B
[21:14:38.268] Worker-1 | EventoID=1431 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=38 Payload[1]=2E Payload[2]=09
[21:14:38.392] Worker-0 | EventoID=1829 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=1E Payload[1]=CC Payload[2]=53
[21:14:38.438] Worker-3 | EventoID=1432 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2C Payload[1]=56 Payload[2]=01
[21:14:38.734] Worker-3 | EventoID=1433 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=20 Payload[1]=34 Payload[2]=05
[21:14:38.765] Worker-2 | EventoID=1830 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=89 Payload[1]=67 Payload[2]=6D
[21:14:39.059] Worker-3 | EventoID=1831 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A0 Payload[1]=6B Payload[2]=40
[21:14:39.153] Worker-0 | EventoID=1434 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1E Payload[1]=53 Payload[2]=07
[21:14:39.309] Worker-2 | EventoID=1435 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=30 Payload[1]=45 Payload[2]=01
[21:14:39.385] Worker-3 | EventoID=1832 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=12 Payload[1]=BC Payload[2]=5B
[21:14:39.648] Worker-1 | EventoID=1436 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=3A Payload[1]=43 Payload[2]=06
[21:14:39.726] Worker-2 | EventoID=1833 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=59 Payload[1]=D9 Payload[2]=64
[21:14:39.942] Worker-2 | EventoID=1834 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=2B Payload[1]=D2 Payload[2]=35
[21:14:40.034] Worker-3 | EventoID=1437 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1B Payload[1]=70 Payload[2]=04
[21:14:40.377] Worker-2 | EventoID=1835 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=FD Payload[1]=F7 Payload[2]=17
[21:14:40.501] Worker-1 | EventoID=1836 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=F1 Payload[1]=42 Payload[2]=53
[21:14:40.516] Worker-0 | EventoID=1438 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=26 Payload[1]=4B Payload[2]=05
[21:14:40.703] Worker-2 | EventoID=1837 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=DD Payload[1]=AF Payload[2]=1E
[21:14:40.719] Worker-1 | EventoID=1439 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=34 Payload[1]=50 Payload[2]=02
[21:14:40.811] Worker-2 | EventoID=1838 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=FF Payload[1]=BF Payload[2]=43
[21:14:40.908] Worker-2 | EventoID=1440 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=32 Payload[1]=6A Payload[2]=05
[21:14:41.061] Worker-0 | EventoID=1441 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=49 Payload[1]=36 Payload[2]=08
[21:14:41.309] Worker-3 | EventoID=1839 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=E7 Payload[1]=A9 Payload[2]=70
[21:14:41.539] Worker-2 | EventoID=1442 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=26 Payload[1]=1A Payload[2]=08
[21:14:41.585] Worker-1 | EventoID=1840 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=BF Payload[1]=8E Payload[2]=6C
[21:14:41.881] Worker-1 | EventoID=1841 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=C4 Payload[1]=AB Payload[2]=5B
[21:14:41.896] Worker-0 | EventoID=1443 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=39 Payload[1]=2B Payload[2]=04
[21:14:42.021] Worker-3 | EventoID=1444 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=1E Payload[1]=4B Payload[2]=04
[21:14:42.315] Worker-1 | EventoID=1842 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D2 Payload[1]=AB Payload[2]=71
[21:14:42.424] Worker-1 | EventoID=1445 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=19 Payload[1]=57 Payload[2]=00
[21:14:42.562] Worker-3 | EventoID=1446 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=2A Payload[1]=14 Payload[2]=02
[21:14:42.701] Worker-2 | EventoID=1843 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=58 Payload[1]=35 Payload[2]=57
[21:14:42.794] Worker-2 | EventoID=1447 | SensorID=1 | Tipo=NEMATICOS | Priority=NORMAL | Payload[0]=28 Payload[1]=5B Payload[2]=07
[21:30:48.326] Worker-3 | EventoID=0 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=8D Payload[1]=CC Payload[2]=30
[21:30:48.382] Worker-3 | EventoID=1 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=60 Payload[1]=C4 Payload[2]=5A
[21:30:48.587] Worker-3 | EventoID=2 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=30 Payload[1]=AD Payload[2]=5B
[21:30:48.857] Worker-2 | EventoID=3 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=60 Payload[1]=79 Payload[2]=26
[21:30:49.059] Worker-2 | EventoID=4 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=30 Payload[1]=EF Payload[2]=4A
[21:30:49.481] Worker-2 | EventoID=5 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A3 Payload[1]=80 Payload[2]=17
[21:30:49.652] Worker-1 | EventoID=6 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A2 Payload[1]=C5 Payload[2]=65
[21:30:50.053] Worker-1 | EventoID=7 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D8 Payload[1]=49 Payload[2]=47
[21:30:50.551] Worker-3 | EventoID=8 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=22 Payload[1]=CD Payload[2]=36
[21:30:50.705] Worker-1 | EventoID=9 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=C4 Payload[1]=5A Payload[2]=61
[21:30:51.185] Worker-0 | EventoID=10 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=1E Payload[1]=9F Payload[2]=72
[21:30:51.559] Worker-1 | EventoID=11 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=0A Payload[1]=ED Payload[2]=44
[21:30:51.744] Worker-3 | EventoID=12 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D5 Payload[1]=79 Payload[2]=73
[21:30:52.053] Worker-0 | EventoID=13 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=4A Payload[1]=EF Payload[2]=49
[21:30:52.273] Worker-0 | EventoID=14 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=EB Payload[1]=F1 Payload[2]=55
[21:30:52.672] Worker-0 | EventoID=15 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=45 Payload[1]=DD Payload[2]=44
[21:30:52.811] Worker-3 | EventoID=16 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=00 Payload[1]=8D Payload[2]=63
[21:30:52.982] Worker-0 | EventoID=17 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=B2 Payload[1]=C4 Payload[2]=37
[21:30:53.154] Worker-2 | EventoID=18 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=74 Payload[1]=AE Payload[2]=25
[21:30:53.310] Worker-0 | EventoID=19 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=24 Payload[1]=76 Payload[2]=6B
[21:30:53.576] Worker-3 | EventoID=20 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=B3 Payload[1]=75 Payload[2]=6D
[21:30:53.842] Worker-1 | EventoID=21 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=2F Payload[1]=77 Payload[2]=33
[21:30:54.028] Worker-2 | EventoID=22 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=01 Payload[1]=C1 Payload[2]=16
[21:30:54.384] Worker-1 | EventoID=23 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=73 Payload[1]=AC Payload[2]=6C
[21:30:54.877] Worker-3 | EventoID=24 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=27 Payload[1]=A0 Payload[2]=5D
[21:30:55.125] Worker-1 | EventoID=25 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=2F Payload[1]=3E Payload[2]=5B
[21:30:55.578] Worker-0 | EventoID=26 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A6 Payload[1]=9D Payload[2]=62
[21:30:55.840] Worker-3 | EventoID=27 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=13 Payload[1]=DC Payload[2]=33
[21:30:56.261] Worker-3 | EventoID=28 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=5A Payload[1]=5A Payload[2]=5E
[21:30:56.571] Worker-3 | EventoID=29 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=21 Payload[1]=86 Payload[2]=48
[21:30:56.941] Worker-2 | EventoID=30 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=BB Payload[1]=94 Payload[2]=2A
[21:30:57.175] Worker-1 | EventoID=31 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=DF Payload[1]=BB Payload[2]=33
[21:30:57.499] Worker-1 | EventoID=32 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=D9 Payload[1]=85 Payload[2]=46
[21:30:57.964] Worker-0 | EventoID=33 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=33 Payload[1]=EF Payload[2]=1C
[21:30:58.134] Worker-2 | EventoID=34 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=4B Payload[1]=4E Payload[2]=74
[21:30:58.476] Worker-1 | EventoID=35 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=10 Payload[1]=83 Payload[2]=66
[21:30:58.771] Worker-2 | EventoID=36 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=DE Payload[1]=89 Payload[2]=20
[21:30:59.081] Worker-2 | EventoID=37 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=60 Payload[1]=36 Payload[2]=5C
[21:30:59.330] Worker-1 | EventoID=38 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=90 Payload[1]=45 Payload[2]=47
[21:30:59.564] Worker-0 | EventoID=39 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=9E Payload[1]=40 Payload[2]=60
[21:31:00.062] Worker-2 | EventoID=40 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=9D Payload[1]=F1 Payload[2]=3E
[21:31:00.344] Worker-3 | EventoID=41 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=AA Payload[1]=3B Payload[2]=5D
[21:31:00.668] Worker-3 | EventoID=42 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A0 Payload[1]=A6 Payload[2]=76
[21:31:01.072] Worker-1 | EventoID=43 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=28 Payload[1]=9E Payload[2]=49
[21:31:01.489] Worker-1 | EventoID=44 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=5A Payload[1]=C9 Payload[2]=50
[21:31:01.674] Worker-2 | EventoID=45 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=25 Payload[1]=7C Payload[2]=4C
[21:31:02.127] Worker-1 | EventoID=46 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=61 Payload[1]=C3 Payload[2]=65
[21:31:02.264] Worker-0 | EventoID=47 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=55 Payload[1]=D5 Payload[2]=2D
[21:31:02.775] Worker-1 | EventoID=48 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=7D Payload[1]=5D Payload[2]=64
[21:31:03.194] Worker-2 | EventoID=49 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=B5 Payload[1]=41 Payload[2]=6A
[21:31:03.660] Worker-0 | EventoID=50 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=42 Payload[1]=D7 Payload[2]=76
[21:31:03.831] Worker-2 | EventoID=51 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=7C Payload[1]=CF Payload[2]=67
[21:31:04.302] Worker-1 | EventoID=52 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=A8 Payload[1]=8B Payload[2]=14
[21:31:04.336] Worker-3 | EventoID=53 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=18 Payload[1]=3A Payload[2]=71
[21:31:04.722] Worker-2 | EventoID=54 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=2D Payload[1]=71 Payload[2]=51
[21:31:04.864] Worker-1 | EventoID=55 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=02 Payload[1]=99 Payload[2]=5E
[21:31:05.346] Worker-2 | EventoID=56 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=88 Payload[1]=9C Payload[2]=4D
[21:31:05.736] Worker-0 | EventoID=57 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=E6 Payload[1]=66 Payload[2]=6D
[21:31:06.107] Worker-2 | EventoID=58 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=B7 Payload[1]=C5 Payload[2]=22
[21:31:06.465] Worker-1 | EventoID=59 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=C2 Payload[1]=88 Payload[2]=49
[21:31:06.975] Worker-2 | EventoID=60 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=AA Payload[1]=37 Payload[2]=51
[21:31:07.196] Worker-2 | EventoID=61 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=18 Payload[1]=A6 Payload[2]=41
[21:31:07.505] Worker-3 | EventoID=62 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=1A Payload[1]=97 Payload[2]=60
[21:31:07.844] Worker-2 | EventoID=63 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=71 Payload[1]=AE Payload[2]=39
[21:31:08.200] Worker-1 | EventoID=64 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=90 Payload[1]=8E Payload[2]=5B
[21:31:08.557] Worker-0 | EventoID=65 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=C7 Payload[1]=F0 Payload[2]=3A
[21:31:08.991] Worker-0 | EventoID=66 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=26 Payload[1]=82 Payload[2]=1E
[21:31:09.115] Worker-3 | EventoID=67 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=82 Payload[1]=5D Payload[2]=37
[21:31:09.348] Worker-2 | EventoID=68 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=45 Payload[1]=C5 Payload[2]=1D
[21:31:09.814] Worker-1 | EventoID=69 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=36 Payload[1]=68 Payload[2]=2C
[21:31:10.199] Worker-3 | EventoID=70 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=B3 Payload[1]=90 Payload[2]=46
[21:31:10.602] Worker-0 | EventoID=71 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=07 Payload[1]=A4 Payload[2]=18
[21:31:10.711] Worker-0 | EventoID=72 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=6D Payload[1]=68 Payload[2]=53
[21:31:11.178] Worker-3 | EventoID=73 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=93 Payload[1]=84 Payload[2]=22
[21:31:11.533] Worker-1 | EventoID=74 | SensorID=0 | Tipo=MOTOR | Priority=ALTA | Payload[0]=1A Payload[1]=52 Payload[2]=3B
